Date,MaxT,MinT,Humidity,Wind,Rain,Unnamed:0
3/9/2023,29,15.8,51,8.3,0,0
3/10/2023,29.8,16.6,49,7.6,0,0
3/11/2023,30.5,17.3,47,6.5,0,0
3/12/2023,30.1,16.9,50,5.7,0,0
3/13/2023,29.3,16.1,52,7.2,0,0
3/14/2023,28.9,15.7,54,7.9,0,0
3/15/2023,29.5,16.3,52,8.5,0,0
3/16/2023,30.2,17,49,7.4,0,0
3/17/2023,30.9,17.7,47,6.8,0,0
3/18/2023,31.3,18.1,45,5.9,0,0
3/19/2023,32,18.8,43,7.6,0,0
3/20/2023,32.5,19.3,41,8.9,0,0
3/21/2023,31.9,18.7,44,7.8,0,0
3/22/2023,31.2,18,46,6.6,0,0
3/23/2023,30.5,17.3,48,8.1,0,0
3/24/2023,29.7,16.5,51,7,0,0
3/25/2023,30,16.8,49,6.2,0,0
3/26/2023,30.8,17.6,46,6.5,0,0
3/27/2023,31.6,18.4,43,8.3,0,0
3/28/2023,32.2,19,41,9.3,0.5,0
3/29/2023,32.8,19.6,39,7.5,1.2,0
3/30/2023,33.3,20.1,37,6,0.8,0
3/31/2023,32.9,19.7,40,6.3,0,0
4/1/2023,33.8,20.6,38,7.5,0,0
4/2/2023,34.5,21.3,36,8.7,0,0
4/3/2023,35,21.8,34,8,0,0
4/4/2023,35.4,22.2,32,7.6,0,0
4/5/2023,36,22.8,30,6.7,0,0
4/6/2023,35.5,22.3,33,6,0,0
4/7/2023,34.9,21.7,35,7.1,0,0
4/8/2023,34.2,21,37,8.3,0,0
4/9/2023,34.8,21.6,35,9,0,0
4/10/2023,35.6,22.4,33,8.5,0,0
4/11/2023,36.3,23.1,31,7.2,0,0
4/12/2023,36.8,23.6,29,5.8,0,0
4/13/2023,37.2,24,28,6.9,0,0
4/14/2023,36.7,23.5,30,8.1,0,0
4/15/2023,36,22.8,32,9.5,0,0
4/16/2023,35.5,22.3,34,8.2,0,0
4/17/2023,35,21.8,36,7.1,0,0
4/18/2023,35.8,22.6,33,6.3,1.5,0
4/19/2023,36.5,23.3,31,7.5,2.8,0
4/20/2023,37,23.8,29,8.8,0.6,0
4/21/2023,37.4,24.2,27,8,0,0
4/22/2023,37.1,23.9,28,6.7,0,0
4/23/2023,36.5,23.3,32,7.8,0,0
4/24/2023,35.9,22.7,35,8.5,0,0
4/25/2023,35.2,22,38,7.9,0,0
4/26/2023,35.7,22.5,36,7,3.4,0
4/27/2023,36.3,23.1,33,6.3,5.2,0
4/28/2023,36.8,23.6,30,7.4,2.1,0
4/29/2023,37.3,24.1,28,8.2,0,0
4/30/2023,37.6,24.4,27,7.1,0,0
5/1/2023,37.9,24.7,26,7.6,0,0
5/2/2023,38.3,25.1,25,8.5,0,0
5/3/2023,38.8,25.6,24,9.3,0,0
5/4/2023,39.2,26,23,8.8,0,0
5/5/2023,39.6,26.4,22,8.1,2.6,0
5/6/2023,39.8,26.6,21,7.2,5.3,0
5/7/2023,40.1,26.9,20,7.8,1.8,0
5/8/2023,40.3,27.1,19,8.9,0,0
5/9/2023,39.9,26.7,21,9.6,0,0
5/10/2023,39.4,26.2,23,8.5,0,0
5/11/2023,38.9,25.7,25,7.6,0,0
5/12/2023,39.1,25.9,24,6.8,0,0
5/13/2023,39.5,26.3,22,8.3,4.2,0
5/14/2023,40,26.8,20,9.7,7.6,0
5/15/2023,40.5,27.3,18,9.1,3.5,0
5/16/2023,40.9,27.7,17,7.9,1.2,0
5/17/2023,41.3,28.1,16,6.7,0,0
5/18/2023,41.6,28.4,15,7.3,6.8,0
5/19/2023,41.8,28.6,14,8.6,12.5,0
5/20/2023,41.5,28.3,15,9.5,18.7,0
5/21/2023,41,27.8,17,8.8,26.4,0
5/22/2023,40.7,27.5,18,7.9,38.2,0
5/23/2023,40.5,27.3,19,7,47.5,0
5/24/2023,40,26.8,21,7.7,35.8,0
5/25/2023,39.5,26.3,23,8.9,22.3,0
5/26/2023,38.9,25.7,26,9.6,14.6,0
5/27/2023,38.3,25.1,29,9.1,8.2,0
5/28/2023,37.8,24.6,32,8.2,3.5,0
5/29/2023,38.4,25.2,28,7.5,0,0
5/30/2023,38.9,25.7,25,6.9,0,0
5/31/2023,39.5,26.3,23,8,2.8,0
6/1/2023,40,26.8,24,9.1,8.4,0
6/2/2023,40.5,27.3,22,9.9,15.6,0
6/3/2023,40.9,27.7,20,8.8,24.8,0
6/4/2023,41.2,28,19,7.7,37.2,0
6/5/2023,40.7,27.5,21,6.9,53.6,0
6/6/2023,40.1,26.9,23,7.8,78.4,0
6/7/2023,39.6,26.4,26,8.9,95.3,0
6/8/2023,38.9,25.7,29,9.8,84.7,0
6/9/2023,38.2,25,33,9.2,68.5,0
6/10/2023,37.3,24.1,38,8.3,42.3,0
6/11/2023,36.4,23.2,43,9.5,28.6,0
6/12/2023,35.3,22.1,49,10.7,17.4,0
6/13/2023,34.5,21.3,55,10.1,8.3,0
6/14/2023,35.1,21.9,50,9,2.1,0
6/15/2023,36,22.8,45,7.8,0,0
6/16/2023,36.8,23.6,40,7.2,0,0
6/17/2023,37.5,24.3,36,8.4,0,0
6/18/2023,38.4,25.2,32,9.5,1.6,0
6/19/2023,37.9,24.7,35,9,8.3,0
6/20/2023,37.2,24,39,8.1,19.5,0
6/21/2023,36.1,22.9,44,9.8,35.8,0
6/22/2023,35,21.8,50,10.9,54.2,0
6/23/2023,34.1,20.9,56,10.2,72.6,0
6/24/2023,33.4,20.2,61,9.3,65.7,0
6/25/2023,34.2,21,55,8,46.3,0
6/26/2023,35.2,22,49,7.1,32.8,0
6/27/2023,36.1,22.9,44,8.2,21.4,0
6/28/2023,37.2,24,39,9,12.7,0
6/29/2023,36.5,23.3,42,9.7,5.3,0
6/30/2023,35.7,22.5,47,10.5,0,0
7/1/2023,34.7,21.5,52,10.1,3.2,0
7/2/2023,33.9,20.7,58,9.2,12.6,0
7/3/2023,33.1,19.9,63,10.6,26.8,0
7/4/2023,32.4,19.2,68,11.9,45.3,0
7/5/2023,32.9,19.7,64,10.2,68.7,0
7/6/2023,33.7,20.5,59,8.9,92.4,0
7/7/2023,34.4,21.2,55,8,124.8,0
7/8/2023,33.7,20.5,60,9.1,105.6,0
7/9/2023,32.9,19.7,65,10.2,87.2,0
7/10/2023,32.2,19,70,11.2,62.5,0
7/11/2023,31.6,18.4,74,11.8,43.8,0
7/12/2023,31,17.8,78,12.6,28.6,0
7/13/2023,31.3,18.1,76,10.8,15.2,0
7/14/2023,31.9,18.7,72,9.7,8.7,0
7/15/2023,32.5,19.3,68,8.6,3.5,0
7/16/2023,33.2,20,64,7.9,0,0
7/17/2023,33.8,20.6,60,8.9,0,0
7/18/2023,33.2,20,65,9.8,8.3,0
7/19/2023,32.6,19.4,69,11,19.6,0
7/20/2023,31.9,18.7,74,12.1,32.5,0
7/21/2023,31.2,18,78,10.9,58.3,0
7/22/2023,31.6,18.4,74,9.6,87.6,0
7/23/2023,32.2,19,70,8.8,114.2,0
7/24/2023,32.8,19.6,66,7.7,95.7,0
7/25/2023,33.5,20.3,62,8.6,72.4,0
7/26/2023,33,19.8,66,9.9,56.8,0
7/27/2023,32.4,19.2,70,11.1,34.3,0
7/28/2023,31.7,18.5,75,12,22.6,0
7/29/2023,31,17.8,79,12.8,12.5,0
7/30/2023,30.5,17.3,82,12.3,5.8,0
7/31/2023,30.8,17.6,80,10.6,1.2,0
8/1/2023,31.2,18,77,9.8,6.4,0
8/2/2023,31.8,18.6,73,8.9,18.3,0
8/3/2023,32.3,19.1,69,8.1,37.6,0
8/4/2023,32.9,19.7,65,8.8,65.4,0
8/5/2023,33.4,20.2,62,9.6,98.3,0
8/6/2023,32.8,19.6,66,10.5,132.7,0
8/7/2023,32.2,19,70,11.7,147.5,0
8/8/2023,31.5,18.3,75,12.9,118.4,0
8/9/2023,30.9,17.7,79,12.1,86.2,0
8/10/2023,30.3,17.1,83,11,67.3,0
8/11/2023,30.6,17.4,81,10.1,45.8,0
8/12/2023,31,17.8,78,9.2,28.6,0
8/13/2023,31.5,18.3,74,8.4,17.3,0
8/14/2023,32.1,18.9,70,7.8,8.5,0
8/15/2023,32.7,19.5,66,8.7,2.1,0
8/16/2023,32.1,18.9,70,9.9,0,0
8/17/2023,31.5,18.3,74,11.2,7.3,0
8/18/2023,30.8,17.6,78,12.4,23.5,0
8/19/2023,30.2,17,82,11.9,48.6,0
8/20/2023,30.5,17.3,80,10.7,76.8,0
8/21/2023,30.9,17.7,77,9.4,105.3,0
8/22/2023,31.4,18.2,73,8.5,126.7,0
8/23/2023,31.9,18.7,69,7.6,94.2,0
8/24/2023,32.5,19.3,65,8.8,68.5,0
8/25/2023,31.9,18.7,69,10,42.3,0
8/26/2023,31.3,18.1,73,11.1,27.6,0
8/27/2023,30.7,17.5,77,12,16.8,0
8/28/2023,30.1,16.9,81,11.2,8.2,0
8/29/2023,30.4,17.2,79,10.1,3.5,0
8/30/2023,30.8,17.6,76,9,0,0
8/31/2023,31.2,18,72,8.2,0,0
9/1/2023,33.2,26.7,78,12.6,12.4,0
9/2/2023,32.5,25.9,82,10.8,5.8,0
9/3/2023,31.9,26.2,85,9.4,28.6,0
9/4/2023,33.8,27.1,79,11.3,17.2,0
9/5/2023,34.1,27.3,75,13.5,8.4,0
9/6/2023,33.5,26.8,77,14.9,0,0
9/7/2023,32,25.5,84,12.7,0,0
9/8/2023,31.5,25.2,86,8.6,2.5,0
9/9/2023,32.3,26.1,80,10.4,15.7,0
9/10/2023,33.6,26.9,76,11.8,32.3,0
9/11/2023,34.2,27.4,72,15.2,18.9,0
9/12/2023,33.9,27,74,14.3,4.6,0
9/13/2023,32.8,26.5,79,12.1,0,0
9/14/2023,31.4,25.3,83,9.8,0,0
9/15/2023,32.6,26.4,77,11.5,0,0
9/16/2023,33.3,26.8,75,13.9,0,0
9/17/2023,32.7,26.3,78,12.4,0,0
9/18/2023,31.8,25.6,82,10.2,3.1,0
9/19/2023,32.2,26,80,11.7,12.8,0
9/20/2023,33,26.6,76,13.3,16.2,0
9/21/2023,33.7,27.2,73,14.6,8.4,0
9/22/2023,32.9,26.7,77,13.8,0.5,0
9/23/2023,31.7,25.4,84,10.9,0,0
9/24/2023,30.9,24.8,87,8.5,0,0
9/25/2023,31.2,25.1,85,9.2,0,0
9/26/2023,32.4,26.2,79,11.6,0,0
9/27/2023,33.1,26.9,74,14.1,1.2,0
9/28/2023,33.5,27,72,15.5,7.6,0
9/29/2023,32.8,26.6,76,13.4,14.3,0
9/30/2023,31.9,25.7,81,10.7,9.8,0
10/1/2023,32,25.5,75,12.3,4.2,0
10/2/2023,31.7,24.8,73,13.1,0,0
10/3/2023,32.5,25.3,70,14.5,0,0
10/4/2023,31.9,24.6,72,12.8,0,0
10/5/2023,30.6,23.7,76,10.5,0,0
10/6/2023,29.8,23.1,82,9.3,0,0
10/7/2023,30.4,23.9,78,11.2,0,0
10/8/2023,31.5,24.7,73,13.4,1.3,0
10/9/2023,32.2,25.1,69,15.3,5.7,0
10/10/2023,31.8,24.9,72,14.7,8.4,0
10/11/2023,30.9,24,75,12.6,3.2,0
10/12/2023,29.5,22.8,83,8.9,0,0
10/13/2023,30.2,23.5,80,10.4,0,0
10/14/2023,31,24.2,76,11.9,0,0
10/15/2023,31.7,24.8,71,14.2,0,0
10/16/2023,31.2,24.5,73,13.5,0,0
10/17/2023,30.4,23.8,77,11.7,0,0
10/18/2023,29.8,23,81,9.6,0,0
10/19/2023,30.5,23.7,76,12.1,0.6,0
10/20/2023,31.3,24.4,72,13.8,4.8,0
10/21/2023,31.6,24.7,70,15,7.2,0
10/22/2023,30.8,24.1,74,12.9,2.3,0
10/23/2023,29.7,22.9,80,10.2,0,0
10/24/2023,30.3,23.6,77,11.5,0,0
10/25/2023,31.1,24.3,73,13.3,0,0
10/26/2023,30.7,24,75,12.4,0,0
10/27/2023,29.9,23.2,79,10.8,0,0
10/28/2023,30.6,23.8,74,13,0,0
10/29/2023,31.4,24.5,70,14.9,0,0
10/30/2023,30.9,24.2,73,13.6,0,0
10/31/2023,30,23.4,78,11.1,1.5,0
11/1/2023,28.5,22.1,68,12.7,0,0
11/2/2023,29,22.5,65,14.3,0,0
11/3/2023,28.7,21.9,67,13.5,0,0
11/4/2023,27.8,21.2,72,11.8,0,0
11/5/2023,26.5,20.3,78,9.4,0,0
11/6/2023,25.8,19.6,82,8.2,0,0
11/7/2023,26.7,20.5,75,10.3,0,0
11/8/2023,27.9,21.4,69,12.6,0,0
11/9/2023,28.6,22,64,15.1,0,0
11/10/2023,28.1,21.7,66,14.2,0,0
11/11/2023,27.3,20.9,70,12.4,0,0
11/12/2023,26.2,19.8,76,9.7,0,0
11/13/2023,25.5,19.1,80,8.5,0,0
11/14/2023,26.9,20.7,73,11.2,0,0
11/15/2023,27.6,21.3,68,13.4,0,0
11/16/2023,28.2,21.8,65,14.7,0,0
11/17/2023,27.7,21.5,67,13.8,0,0
11/18/2023,26.8,20.6,72,11.5,0,0
11/19/2023,25.9,19.7,77,9.1,0,0
11/20/2023,26.5,20.4,74,10.8,0,0
11/21/2023,27.4,21.1,70,12.9,0,0
11/22/2023,28,21.6,66,14.5,0,0
11/23/2023,27.5,21.2,68,13.2,0,0
11/24/2023,26.6,20.5,73,10.9,0,0
11/25/2023,25.7,19.5,78,8.8,0,0
11/26/2023,26.3,20.2,75,10.5,0,0
11/27/2023,27.1,20.8,71,12.3,0,0
11/28/2023,27.8,21.4,67,14,0,0
11/29/2023,27.2,21,69,13.1,0,0
11/30/2023,26.4,20.3,74,10.7,0,0
12/1/2023,25.2,18.7,65,11.3,0,0
12/2/2023,24.8,18.2,63,12.6,0,0
12/3/2023,24.5,17.9,64,11.9,0,0
12/4/2023,23.9,17.4,67,10.5,0,0
12/5/2023,23.2,16.8,70,9.2,0,0
12/6/2023,22.5,16.2,74,8.1,0,0
12/7/2023,23.3,17,69,9.8,0,0
12/8/2023,24.1,17.7,65,11.4,0,0
12/9/2023,24.7,18.3,62,13.2,0,0
12/10/2023,24.4,18,63,12.5,0,0
12/11/2023,23.7,17.3,66,10.9,0,0
12/12/2023,22.9,16.5,71,8.7,0,0
12/13/2023,22.2,15.9,75,7.3,0,0
12/14/2023,23,16.7,70,8.9,0,0
12/15/2023,23.8,17.5,66,10.6,0,0
12/16/2023,24.3,18.1,63,12.8,0,0
12/17/2023,24,17.8,64,11.7,0,0
12/18/2023,23.4,17.1,67,10.2,0,0
12/19/2023,22.7,16.4,72,8.4,0,0
12/20/2023,23.1,16.8,68,9.5,0,0
12/21/2023,23.9,17.6,65,11.1,0,0
12/22/2023,24.5,18.2,61,13.5,0,0
12/23/2023,24.2,17.9,62,12.1,0,0
12/24/2023,23.5,17.2,66,10.4,0,0
12/25/2023,22.6,16.3,71,8.6,0,0
12/26/2023,22,15.7,74,7.5,0,0
12/27/2023,22.8,16.5,69,9.1,0,0
12/28/2023,23.6,17.3,64,10.8,0,0
12/29/2023,24,17.8,62,12.4,0,0
12/30/2023,23.7,17.4,63,11.3,0,0
12/31/2023,23.1,16.9,67,9.7,0,0
1/1/2024,22.7,16.3,65,9.8,0,0
1/2/2024,22.3,15.9,63,10.5,0,0
1/3/2024,21.8,15.4,64,9.7,0,0
1/4/2024,21.2,14.8,67,8.6,0,0
1/5/2024,20.5,14.1,70,7.8,0,0
1/6/2024,19.8,13.5,73,6.9,0,0
1/7/2024,20.6,14.3,68,8.2,0,0
1/8/2024,21.4,15.1,64,9.3,0,0
1/9/2024,22,15.7,61,10.9,0,0
1/10/2024,21.7,15.4,62,10.1,0,0
1/11/2024,21,14.7,65,8.9,0,0
1/12/2024,20.3,14,69,7.5,0.5,0
1/13/2024,19.5,13.2,74,6.4,2.3,0
1/14/2024,20.2,14,70,7.7,0.8,0
1/15/2024,21.1,14.8,65,8.8,0,0
1/16/2024,21.6,15.3,62,10.4,0,0
1/17/2024,21.3,15,63,9.5,0,0
1/18/2024,20.7,14.5,66,8.3,0,0
1/19/2024,20,13.7,71,7.1,0,0
1/20/2024,20.4,14.2,67,8,0,0
1/21/2024,21.2,15,63,9.2,0.2,0
1/22/2024,21.8,15.6,60,11.2,1.7,0
1/23/2024,21.5,15.2,61,10.3,0.3,0
1/24/2024,20.8,14.6,65,8.7,0,0
1/25/2024,20.1,13.9,70,7.3,0,0
1/26/2024,19.4,13.2,74,6.2,0,0
1/27/2024,20.3,14.1,68,7.9,0,0
1/28/2024,21,14.8,64,9,0,0
1/29/2024,21.4,15.2,61,10.7,0.5,0
1/30/2024,21.1,14.9,63,9.4,0,0
1/31/2024,20.5,14.3,67,8.1,0,0
2/1/2024,21.3,14.6,62,8.9,0,0
2/2/2024,22,15.2,60,10.3,0,0
2/3/2024,22.7,15.8,58,11.5,0,0
2/4/2024,23.1,16.3,56,12.7,0,0
2/5/2024,22.5,15.7,59,10.8,0,0
2/6/2024,21.7,15,63,9.2,0,0
2/7/2024,22.4,15.6,61,10.5,0,0
2/8/2024,23.3,16.4,57,12.1,0,0
2/9/2024,23.8,16.9,54,13.6,0,0
2/10/2024,23.5,16.6,55,12.9,0,0
2/11/2024,22.8,15.9,58,11.3,0,0
2/12/2024,22,15.2,62,9.7,0,0
2/13/2024,22.9,16,59,11,0,0
2/14/2024,23.6,16.7,55,12.4,0,0
2/15/2024,24,17.1,52,14.2,0,0
2/16/2024,23.7,16.8,54,13.3,0,0
2/17/2024,23,16.1,57,11.7,0,0
2/18/2024,22.3,15.5,61,10.1,0,0
2/19/2024,23.2,16.3,58,11.4,0,0
2/20/2024,23.9,17,55,12.8,0,0
2/21/2024,24.3,17.4,51,14.5,0,0
2/22/2024,24,17.1,53,13.7,0.2,0
2/23/2024,23.3,16.4,56,12.2,0.8,0
2/24/2024,22.6,15.8,60,10.4,0,0
2/25/2024,23.5,16.7,57,11.8,0,0
2/26/2024,24.2,17.3,54,13.1,0,0
2/27/2024,24.6,17.7,50,14.9,0,0
2/28/2024,24.2,17.4,52,14,0,0
2/29/2024,23.7,16.9,55,12.6,0,0
3/1/2024,25.4,17.9,54,11.3,0,0
3/2/2024,26.1,18.5,52,12.7,0,0
3/3/2024,26.8,19.1,50,13.9,0,0
3/4/2024,27.3,19.6,47,15.2,0,0
3/5/2024,26.5,18.9,51,13.4,0,0
3/6/2024,25.8,18.2,55,11.8,0,0
3/7/2024,26.6,19,53,13.1,0,0
3/8/2024,27.5,19.8,49,14.5,0,0
3/9/2024,28,20.3,46,16.3,0,0
3/10/2024,27.7,19.9,48,15.5,0,0
3/11/2024,26.9,19.2,52,13.7,0,0
3/12/2024,26.1,18.4,56,12.2,0,0
3/13/2024,27,19.3,53,13.6,0,0
3/14/2024,27.8,20.1,49,15,0,0
3/15/2024,28.3,20.6,45,16.9,0,0
3/16/2024,27.9,20.2,47,16.1,0,0
3/17/2024,27.2,19.5,51,14.2,0,0
3/18/2024,26.5,18.8,55,12.5,0,0
3/19/2024,27.4,19.7,52,13.9,0,0
3/20/2024,28.1,20.4,48,15.3,0,0
3/21/2024,28.6,20.9,44,17.2,0,0
3/22/2024,28.2,20.5,46,16.4,0,0
3/23/2024,27.5,19.8,50,14.6,0,0
3/24/2024,26.8,19.1,54,12.9,0,0
3/25/2024,27.7,20,51,14.3,0,0
3/26/2024,28.4,20.7,47,15.7,0,0
3/27/2024,28.9,21.2,43,17.6,0,0
3/28/2024,28.5,20.8,45,16.8,0,0
3/29/2024,27.8,20.1,49,15,0,0
3/30/2024,27.1,19.4,53,13.3,0,0
3/31/2024,28,20.3,50,14.7,0,0
4/1/2024,29.5,21.7,51,13.6,0,0
4/2/2024,30.2,22.3,49,15.1,0,0
4/3/2024,31,23,47,16.4,0,0
4/4/2024,31.7,23.5,44,17.8,0,0
4/5/2024,32.3,24.1,42,19.3,0,0
4/6/2024,31.4,23.2,46,16.7,0,0
4/7/2024,30.6,22.5,50,14.9,0,0
4/8/2024,31.5,23.4,47,16.3,0,0
4/9/2024,32.2,24,44,18,0,0
4/10/2024,32.8,24.5,41,19.5,0,0
4/11/2024,33.3,25,39,20.4,0,0
4/12/2024,32.5,24.3,43,18.4,0,0
4/13/2024,34.8,23.7,47,16.5,0,0
4/14/2024,34.7,24.5,45,17.9,0,0
4/15/2024,32.4,25.1,42,19.2,0,0
4/16/2024,34,25.6,40,20.6,0,0
4/17/2024,33.1,24.8,44,18.7,0,0
4/18/2024,35.3,24.1,48,16.8,0,0
4/19/2024,36.2,24.9,45,18.2,0,0
4/20/2024,35.9,25.5,41,19.7,0,0
4/21/2024,34.5,26,38,21.2,0.2,0
4/22/2024,37,26.4,36,22.3,1.5,0
4/23/2024,34.2,25.7,40,20.1,0.8,0
4/24/2024,36.5,25,44,18.3,0,0
4/25/2024,34.4,25.8,41,19.8,0,0
4/26/2024,35.1,26.3,38,21.4,0,0
4/27/2024,36.6,26.7,35,22.7,0,0
4/28/2024,35.7,25.9,39,20.5,0,0
4/29/2024,36.9,25.2,43,18.9,0,0
4/30/2024,37.8,26,40,20.3,0,0
5/1/2024,39.6,26.8,42,19.7,0,0
5/2/2024,38.2,27.3,40,21.5,0,0
5/3/2024,39.8,27.9,38,22.8,0,0
5/4/2024,39.4,28.5,36,23.7,0,0
5/5/2024,40.9,29,35,24.5,0,0
5/6/2024,41.3,29.4,33,25.2,0,0
5/7/2024,40.6,28.8,37,23.1,0,0
5/8/2024,39.9,28.2,41,21.4,0,0
5/9/2024,40.8,29,38,22.6,0,0
5/10/2024,38.5,29.5,35,24,0,0
5/11/2024,42,30.1,32,25.8,0,0
5/12/2024,41.2,29.4,36,23.9,0,0
5/13/2024,40.5,28.7,40,22.1,0,0
5/14/2024,42.4,29.6,37,23.3,0,0
5/15/2024,43.1,30.2,34,24.7,0,0
5/16/2024,40.6,30.7,31,26.2,0,0
5/17/2024,41,31.1,29,27.5,0,0
5/18/2024,42.3,30.5,33,25.5,0,0
5/19/2024,42.6,29.8,37,23.5,0,0
5/20/2024,43.9,29,41,21.8,0,0
5/21/2024,40.8,30,38,23,0,0
5/22/2024,42.5,30.6,35,24.3,0.3,0
5/23/2024,40.1,31.2,31,26,1.2,0
5/24/2024,44.1,30.5,35,24.9,3.5,0
5/25/2024,45.7,29.9,39,22.7,5.1,0
5/26/2024,43.6,30.7,36,24.1,2.8,0
5/27/2024,40.2,31.3,33,25.6,0.7,0
5/28/2024,44.7,31.8,30,27.1,0,0
5/29/2024,44,31.1,34,25.3,0,0
5/30/2024,45.3,30.4,38,23.4,0,0
5/31/2024,46.5,29.7,42,21.2,0,0
6/1/2024,45.7,29.8,46,22.5,0,0
6/2/2024,45.9,29.1,50,20.8,0,0
6/3/2024,44.8,28,55,19.3,0,0
6/4/2024,44.5,28.7,51,21,0,0
6/5/2024,43.2,29.4,47,22.7,1.5,0
6/6/2024,44.9,30,43,24.2,4.2,0
6/7/2024,42.4,30.5,40,25.6,7.6,0
6/8/2024,41.6,29.8,44,23.5,12.3,0
6/9/2024,40.7,28.9,49,21.2,18.5,0
6/10/2024,41.5,27.7,54,19.5,25.7,0
6/11/2024,42.3,28.5,50,20.8,31.2,0
6/12/2024,43.1,29.3,46,22.4,15.8,0
6/13/2024,40.8,29.9,42,24,9.3,0
6/14/2024,40.2,30.3,39,25.3,5.7,0
6/15/2024,41.4,29.6,43,23.1,2.9,0
6/16/2024,40.5,28.7,48,20.9,0.8,0
6/17/2024,41.3,27.5,53,18.7,3.5,0
6/18/2024,39,28.2,49,20.3,8.2,0
6/19/2024,39.8,29,45,21.8,14.7,0
6/20/2024,40.5,29.7,41,23.5,22.9,0
6/21/2024,38.9,30.1,38,24.9,28.4,0
6/22/2024,38.1,29.3,42,22.6,35.1,0
6/23/2024,37.2,28.4,47,20.4,19.5,0
6/24/2024,38,27.2,52,18.2,11.2,0
6/25/2024,36.7,28,48,19.9,6.8,0
6/26/2024,38.5,28.7,44,21.5,3.1,0
6/27/2024,38.2,29.4,40,23.1,9.6,0
6/28/2024,38.6,29.8,37,24.7,16.8,0
6/29/2024,37.8,29,41,22.2,24.5,0
6/30/2024,36.9,28.1,46,19.8,32.7,0
7/1/2024,35.8,27.6,58,18.2,41.5,0
7/2/2024,34.9,26.8,63,16.7,38.2,0
7/3/2024,35.7,25.9,68,15,27.8,0
7/4/2024,34.5,26.7,64,16.3,18.3,0
7/5/2024,35.3,27.4,60,17.9,12.1,0
7/6/2024,36,28.1,56,19.5,22.6,0
7/7/2024,35.2,27.3,61,17.6,33.8,0
7/8/2024,34.3,26.5,66,15.8,45.2,0
7/9/2024,36.2,25.4,71,14.3,52.6,0
7/10/2024,33.9,26.1,67,15.7,61.4,0
7/11/2024,34.7,26.9,63,17.2,48.7,0
7/12/2024,35.4,27.6,59,18.8,36.9,0
7/13/2024,36.6,26.8,64,16.9,27.3,0
7/14/2024,34.8,26,69,15.1,19.5,0
7/15/2024,32.9,25.1,74,13.6,12.6,0
7/16/2024,33.5,25.7,70,14.9,26.8,0
7/17/2024,34.2,26.4,65,16.5,38.4,0
7/18/2024,35,27.2,61,18.1,47.9,0
7/19/2024,34.1,26.3,66,16.2,56.2,0
7/20/2024,33.3,25.5,71,14.4,43.5,0
7/21/2024,32.5,24.7,76,12.9,31.2,0
7/22/2024,33.2,25.4,72,14.2,22.8,0
7/23/2024,36.9,26.1,67,15.6,17.4,0
7/24/2024,34.7,26.9,63,17.3,24.9,0
7/25/2024,33.8,26,68,15.4,35.6,0
7/26/2024,32.9,25.1,73,13.8,48.3,0
7/27/2024,32.1,24.3,78,12.5,59.7,0
7/28/2024,32.8,25,74,13.9,67.5,0
7/29/2024,33.6,25.8,69,15.3,51.8,0
7/30/2024,34.3,26.5,65,16.8,42.6,0
7/31/2024,33.5,25.7,70,14.7,33.1,0
8/1/2024,33.9,26.2,67,15.9,25.4,0
8/2/2024,34.2,25.5,71,14.5,18.9,0
8/3/2024,32.5,24.8,75,13.2,13.5,0
8/4/2024,35.6,25.3,72,14.1,22.7,0
8/5/2024,33.6,25.9,68,15.4,36.8,0
8/6/2024,34.2,26.5,64,16.8,49.3,0
8/7/2024,33.5,25.8,69,15.2,58.1,0
8/8/2024,32.8,25.1,73,13.7,65.9,0
8/9/2024,32.1,24.4,77,12.3,54.2,0
8/10/2024,32.7,25,74,13.5,42.7,0
8/11/2024,33.3,25.6,70,14.9,31.5,0
8/12/2024,33.9,26.2,66,16.3,23.8,0
8/13/2024,33.1,25.4,71,14.6,16.2,0
8/14/2024,32.4,24.7,75,13,25.9,0
8/15/2024,31.8,24.1,79,11.7,37.4,0
8/16/2024,32.3,24.6,76,12.8,48.8,0
8/17/2024,32.9,25.2,72,14.2,59.5,0
8/18/2024,33.5,25.8,68,15.6,47.2,0
8/19/2024,32.8,25.1,73,13.9,36.8,0
8/20/2024,32.1,24.4,77,12.5,28.3,0
8/21/2024,31.5,23.8,81,11.2,19.7,0
8/22/2024,32,24.3,78,12.3,14.5,0
8/23/2024,32.6,24.9,74,13.7,23.6,0
8/24/2024,33.2,25.5,70,15.1,34.2,0
8/25/2024,32.5,24.8,75,13.4,45.9,0
8/26/2024,31.8,24.1,79,12,56.3,0
8/27/2024,31.2,23.5,83,10.8,43.1,0
8/28/2024,31.7,24,80,11.9,32.4,0
8/29/2024,32.3,24.6,76,13.3,24.8,0
8/30/2024,32.9,25.2,72,14.7,21.5,0
8/31/2024,32.2,24.5,77,13.1,16.8,0
9/1/2024,32.7,25,74,13.8,12.4,0
9/2/2024,32,24.4,78,12.4,19.7,0
9/3/2024,31.4,23.8,82,11,28.3,0
9/4/2024,32.1,24.5,79,12.1,37.5,0
9/5/2024,32.6,25,75,13.5,45.8,0
9/6/2024,33.2,25.6,71,14.9,53.4,0
9/7/2024,32.6,25,76,13.3,41.2,0
9/8/2024,31.9,24.3,80,11.7,32.6,0
